,content,score
2303,Mantap. Terimakasi tokopedia saya bisa membeli pelatihan di skill academi dengan mudah. Materinya sangat bermutu dan bermanfaat untuk saya untuk menambah pengalaman baru. Terimakasih tokopedia,5
2304,"Terimakasih Prakerja, Skill Academy dan Tokopedia. Berkat adanya lembaga ini, sangat membantu saya dalam menyelesaikan setiap tahap tahapan pelatihan. Pemaparan yang disampaikan juga sangat mudah dimengerti. Dengan adanya program pemerintah ini, saya memperoleh pengalaman dan ilmu yang sangat bermanfaat....",5
2305,"Terima kasih Tokopedia,Skill Academy dan prakerja lembaga pelatihan yang sangat membantu dalam menyelesaikan pelatihan. Materi yang diberikan sangat menarik,baik,mudah dipahami dan serta bermanfaat. Untuk pembelian pelatihan saya memilih melalui tokopedia karena prosesnya cepat,mudah dan aman.",5
2306,Sya suka aplikasi tokopedia sangat membantu k butuhan sya Tlong untuk bisa aktifasi dengan no wa sprti aplikasi lain krna kartu sya hilang hnya no wa yg aktif saldo sya masih ada mau di gunakan untuk blnja,5
2307,hallo tokopedia... saya telah mengikuti pelatihan skill academy melalui platfrom tokopedia. informasinya sangat bermanfaat dan mudah dipahami karna menggunakan tata bahasa yang baik dan gampang untuk masyarakat menengah ke bawah.terima kasih,5
2308,"Komplain ga selesai"" respon lambat di live chat 2antrian ga selesai"" Komplain brg di tinjau terus brg udh diterima seller dari tgl 6 sampe tgl 12 msh di tinjau oleh tokped 2hari kerja dari mananya seminggu ga siap""",1
2309,"Terimakasih Tokopedia, proses pelatihan saya diskill academi berjalan lancar! Terimakasih juga skill academi, materi yang berikan semakin menambah wawasan saya. Cuma sertifikat saya masih belum ada di dashboard kartu prakerja 🙏🙏🙏",5
2310,"Sangat membantu dan memudahkan bagi pengguna dalam pembelian pelatihan kartu prakerja. Pelatihan yang ditawarkan sangat menarik, beranekaragam dan memberi bermanfaat. Terimakasih Tokopedia 😊",5
2311,"Niat mau belanja,pesanan dibatalkan refund ke saldo penghasilan karena memiliki toko,masa harus ditarik dlu saldonya ke rek ,e-commerce itu mempermudah bukan mempersulit, e-commerce SAMPAH",1
2312,"Awalnya saya download terus ada vocher itu potongan 15 RB + gratis ongkir , setelah saya membayar produk saat saya cek kok transaksi dibatalkan dan tidak memenuhi syarat. Saya gak tau ini harus gimana. Informasi pusat bantuan nya juga gak lengkap. Gak gampang transaksi nya.",1
2313,Terimakasih Tokopedia. Saya sudah mengikuti pelatihan prakerja di skillacademy lewat pembelian pembelian voucher di Tokopedia ini. Sangat memudahkan saya mengikuti pelatihan . Materi yang tersedia sangat bermanfaat dan mudah dipahami . Ternyata di Tokopedia ini menyediakan pelatihan/pembelajaran online juga. Karena yang saya tahu hanya untuk jual beli barang. Tambah sukses kedepannya.,5
2314,"Kenapa sih? Program layanan gratis ongkir harus random jasa kirimnya? Sering dapat ant4reja yang pengirimannya lama banget, apa ga bisa pilih sesuai keinginan buyer walau pakai program gratis ongkir kaya toko oren sebelah, kalau gini terus jadi males pakai marketplace hijau, lebih baik pakai marketplace orange sebelah yang bebas pilih-pilih expedisi walau pakai layanan gratis ongkir",1
2315,"Apk apaan nih,,barusan tadi gua instal nih apk gua udah di kata-katain aka kru atau apalah yg ada di dalam Tokopedia ini,gua bertanya malah di bilang orang utan coba,chatnya masih ada kusimpan.. Gua emang org kampung gua gk trlalu tau lebih tentang apk kaya gini. Tapi gua pengen belajar cukk,lahh tapi apa gua malah di kata2in. Tolong apalah yg bertanggung jawab ada di apk ini tolong sekali hargai org yg bertanya.",1
2316,"Hai,,tokopedia makasih,, pelatihan saya udah mau selesai dan alhamdulilah semoga pelajaran dari darwis tetang fotografi bisa saya coba untuk mempelajarinya. Sekali lagi terima kasih.. 🙏😍",5
2317,"Terima kasih Toko Pedia,kelas prakerjanya sangat mudah dipahami dan dimengerti,semoga bisa menjadi wadah yang sangat bermanfaat kedepannya dan memunculkan program yang lebih menarik lagi.",5
2318,"Pertahankan gratis ongkirnya. Tokopedia coba ada fasilitas bayar dengan cara mencicil. Yaahh,,kek shopeepay latter gtu, gk pake aplikasi pihak ke-3, Pake limit 750 ribu aja biar sama kayak shopee, beli barang harga 300 masih bisa nyicil 2 sampe 6 bulan. Mantep dah. Ta kurangi dlu bintangnya, kalo dah ada fasilitas serupa baru ta tambahi lagi.",2
2319,"Saya beli skill ini di Skill Academy ""Sukses bisnis online shop diinstagram"" menurut saya sangat membatu sekali, pelatihannya oke, pokoknya the best, terimakasih tokopedia maju terus!!",5
2320,Terimakasih sudah membantu buat prakerja semoga semakin bagus kedepannya belanja online,5
2321,"Terimakasih Tokopedia mengeri akan kebutuhan saya,selain harga nya yang terjangkau serta banyak promo,Tokopedia juga menghadirkan lembaga pelatihan yang berkualitas,salah satunya adalah Babastudio ,oleh karena itu saya memilih Tokopedia",5
2322,"barang lengkap,mudah dan cepat sampai nya... Apalagi bnyak promo nya, bgi kalian yg blm blm dounload cepetan dounload gak bakalan nyesel dech... Di jamin.. Kalian jg bs lo...nabung emas atau beli reksa dana di toko pedia tunggu apalagi gas....",5
2323,"Nama saya imelda Situmorang , saya peserta pra kerja , saya sangat merekomendasi kan tokopedia ke teman2 yang mengikuti pra kerja karna banyak program pelatihan yang sangat bagus untuk kita dapat berkarir , dan proses di tokopedia juga sangat cepat , pokoknya saya sangat merekomendasikan tokopedi , terimakasih",5
2324,"Sangat Baik, Tinggal Pandai-pandainya kita berbelanja di toko yang tepat.",4
2325,"baru instal langsung uninstal, alamat penerima ga bisa di isi secara manual. pilih dari lokasi saat ini nama alamat ga sesuai dgn lokasi sebenarnya karena kesalahan google maps. kalaupun digunakan lokasi dr maps hanya titiknya saja yg benar sedangkan nama jalan dan ket RT/RW, alamat dr ""LOKASI SAAT INI"" tidak sesuai dengan nama jalan/alamat yg sebenarnya milik user. saran buat developer agar user bs tulis alamat & simpan secara manual, seperti aplk toko sebelah. thanks.",3
2326,"Saya sudah mengikuti kelas pelatihan prakerja di Tokopedia,semua materi penjelasanya mudah di pahami, sangat membantu dalam menambah ilmu pengetahuan.... terimakasih Tokopedia sukses selalu",5
2327,Saya moh ramdan kaisar hamdani saya ikut pelatihan skill academy melaui tokopedia.pelatihan saya sudah selesai yaitu strategi mendapatkan uang dengan mudah. Namun mengapa sertifikat saya di dasbord prakerja belum muncul. Selesainya pelatihan saya sudah lebih dari dua minggu. Pelatihannya ok banget,5
2328,"Sangat responsif dalam menangani masalah saya mengenai 3X transaksi pembelian yang tidak masuk ke aplikasi Tokopedia namun saldo bank terpotong, hanya sehari menunggu dana telah kembali. Mantap.",5
2329,"Dulu tokped sangat aksesibel bagi penyandang disabilitas tunanetra, namun setelah update jadi sangat tidak aksesibel, soalnya nama dan diskripsi barang yang dijual jadi tidak bisa dibaca oleh screen rider. Mohon pada update selanjutnya diperbaiki, sebelumnya terimakasih",2
2330,saya kasih 4 bintang dulu. kalau sudah datang dan saya liat. Saya tambah lagi,4
2331,"Terbaik!!.. Saya beli kelas skill academy dari ruang guru dan ternyata sangat mudah caranya dan ilmu y saya peroleh juga bermanfaat. Terima kasih skill akademi, tokopedia..",5
2332,"Saya membeli Skill Academy bahasa Inggris di Tokopedia. Materi dan penjabaran nya sangat cepat untuk di pahami. Terimakasih dan sukses terus untuk Prakerja,Tokopedia,dan Skill Academy",5
2333,"5 tahun lebih saya menikmati layanan Tokopedia yg mmg ada beberapa seller yg nakal yaitu responsif diawal setelah dibayar cuek, jika ingin membeli lihat dulu bintang seller jika reputasi jelek ya tdk usah beli. Saya sarankan gunakan potongan bebas Ongkir Tokopedia krn sama cepatnya dg biaya kirim reguler. Jika beratnya tdk sesuai bisa kita diskusikan dg seller. Saran saya utk Tokopedia ditambahkan sistem pencarian dg photo barang sehingga pembeli lebih muda mencari barang tsb.",5
2334,"aplikasi online shop yang sangat bagus, untuk pelatihan skill academy nya pun banyak pilihannya sehingga saya dapet dengan mudah untuk belajar lebih banyak lagi dalam hal pengembangan diri dibidang bisnis. terimakasih tokopedia, skill academy dan pra kerja smoga sukses selalu.",5
2335,"Terima kasih tokopedia telah berpartisipasi membantu pemerintah dalam program pra kerja. Saya beli pelatihan di Arkademi dan Rewata Consultant sebagai penyelenggara kelasnya, materi yang di berikan sangat membantu dan bisa di pahami dengan baik. Terima kasih tokopedia. Terima kasih Arkademi dan Rewata Consultant. Maju terus dan sukses!.",5
2336,"Aplikasi sangat memuaskan, tingkatkan terus pelayanan. Sangat membantu saya yang sedang mengikuti pelatihan prakerja. Semoga sertifikat cepat keluar . terimakasih Tokopedia ☺️",5
2337,"Alhamdulilah saya sudah selesai mengikuti pelatihan, yang saya beli di tokopedia. terimakasih tokopedia dan skill academy untuk pelatihanya sangat luar bisa membantu sekali, semoga tokopedia semakin sukses dan semakin beronovasi dalam pelayanan ke masyarakat. Amin..",5
2338,"Hai Tokopedia Terima kasih karena dengan bantuan mu aku bisa ikut pelatihan dan ternyata akupun juga baru tau, kalo kamu bisa jadi tempat belajar. Pdahal sebelumnya, setau ku cuma tempat ku berburu barang🤣. Moga tambah sukses ya Semangay",5
2339,"Terimaksih tokopedia sudah menyediakan pelatihan prakerja. Pilihannya banyak, dan sesuai kriteria saya. Pelatihan yg saya ambil berjalan dengan sangat lancar. Terimakasih banyak.",5
2340,Hai tokopedia. Terimakasih aplikasi ini sangat membantu sekali. Karna prakerja harus menyelesaikan pelatihan kelas. Alhamdulillah bermnfaat sekli. Saya kira dulu tokopedia hanya tmpat belanja online saja. Tetapi juga untuk membeli kelas pelajran yang tntu nya sngat bermnfaat sekali utk masyarakat indonesia,5
2341,"Terima kasih kepada Tokopedia karena memudahkan saya untuk mengakses paket di kartu prakerja. Semoga saya mendapat sertifikat prakerja. Terima kasih Prakerja, Skill Academy dan Tokopedia.",5
2342,"Puas belanja disini (flatform tokopedia), kebutuhan yang saya cari, ada jg disini dan harga bersaing.. Beli paket pelatihan prakerja jg ada disini. Kalau bisa tambah lagi dong promo2nya.. Sukses selalu tokopedia. Trims.",5
2343,"tolong dong buat kebijakan bersama dengan perusahaan ekspedisi barang dan seller. ""pembeli jika memilih opsi COD berhak menolak / menunda memberikan uang barang (kecuali ongkir, tetap harus dibayarkan) yg dibeli kepada perantara / kurir jika barang yang dijual penjual tidak sesuai apa yg dibeli pembeli. fungsi COD sejatinya adalah demi keamanan pembeli. banyak penjual yg tidak amanah. Cek barang tiba > Sesuai > Bayar / jika tdk sesuai ya tdk bayar. sprti orang beli hp, cek kondisi>sesuai byr",3
2344,Terima kasih toped telah membantu sya dan memudahkan transaksi membeli pelatihan yg ada di fitur skill academy,5
2345,"Saya telah mengikuti pelatihan di skill academy by ruang guru, dan membeli pelatihan di tokopedia dengan sangat cepat dan aman. Terimakasih skill academy, tokopedia, dan prakerja. Terimakasih untuk ilmu yg telah diberikan, sangat bermanfaat sekali untuk saya. Sukses selalu",5
2346,Tokopedia bagus sekali saya baru kali pertama daftar di tokopedia ternyatasangat mudah dan banyak pitur nya hlo.... Sukses terus tokopedia,5
2347,Min sy mw nanya dong. Kan saya habis pesan barang di tokopedia tapi sebelumnya saya tanya ke pihak toko nya bilangnya bsa dkirim hari ini stlah itu sy lgsg pesen dan sampai skrg jam 12 belum ad konfirmasi padahal sy udh bauar dari jam 8 :( . Di cht pesan pun ga di balas toko nya.,1
2348,Karena aku suka pada member BTS kak Udah kak segitu aja dulu ya ok Terima kasih ya,3
2349,APL ini sangat membantu saya berbelanja disituasi keadaan seperti ini (covid 19) dan memberikan ilmu pengetahuan bagi saya melalui pelajaran skill academy . terima kasih tokopedia sukses selalu,5
2350,"Saya membeli pelatihan sukses wawancara/wawancara kerja,cepat dapat kerja di tokopedia dari ruang guru. Sangat bermanfaat bisa dijadikan refrensi pada saat ingin melamar pekerjaan.",5
2351,Sangat baik mudah dijangkau semuanya lengkap dari berbagai bisnis online shop di tambah gratis ongkir se-Indonesia dari berbagai bisa ikut pelatihan di prakerja Tokopedia bener-bener membantu banget terima kasih banyak Tokopedia.,5
2352,Seblmnya blm pernah blnja k tokopedia..mampir kesini karna kartu prakerja..nanti mau cba blanja dsni karna saya liat byk promo yg menarik dan harga nya lmyan miring,5
2353,"Top markotop dech...sya telah selesai mengikuti pelatihan di skill academy,pembahasan di pelatihan ini sangat menarik dan mudah dimengerti. Untuk pembelian kelas saya melalui tokopedia,karna sangat mudah dan prosesnya cepat.terimakasih",5
2354,"Terimakasih tokopedia, terimakasih skill academy. Pelatihan disini sangat bagus, mudah dipahami dan sangat membantu untuk mulai usaha baru. Tokopedia juga sangat membantu untuk membuka usaha jual beli online. Semoga tambah sukses lagi",5
2355,Terimakasih tokopedia telah memudahkan saya dan kawan kawan untuk mengikuti program prakerja. Semoga kedepan nya lebih baik lagi.. dalam transaksi dan lain lain. Tokopedia hebat terimakasih,5
2356,"Saya sudah mengikuti pelatihan prakerja di skillacademy lewat pembelian voucher di Tokopedia.Pelatihanya sangat mudah di pahami,menginspirasi,menambah wawasan pengetahuan yang sangat luas.",5
2357,"Saya sudah selesai mengerjakan pelatihan dr beberapa bulan lalu tapi masih belum bisa ngasih ulasan ketokopedia karna akun Tokopedia saya di non aktifkan mau kasih rating sama ulasan ditokopedia lewat email tidak ada riwayat top up & tagihannya,sudah hub pihak tokopediacarenya bingung sama jawabannya,sekarang dr pihak pelatihannya suruh saya buat ngasih ulasan ditokopedianya😔😔😔😔",5
2358,"5 Bintang. Menurut saya aplikasi tokopedia ini sangat bagus, mudah dioperasikan, sangat membantu saya dalam menyelesaikan pelatihan kartu prakerja, tinggal nunggu sertifikat masuk lagi ttg cara membuat masker di dashboard. Pokoknya terima kasih tokopedia. Tokopedia Keren!",5
2359,"Terima kasih Tokopedia, aplikasi ini sangat membantu saya dalam pelatihan prakerja, berkat pelatihan kerja yang di berikan saya banyak mendapatkan ilmu dan pengalaman baru, pelatihan kerjanya sangat mudah di mengerti. Terima kasih tokopedia sukses selalu.",5
2360,"Hai tokopedia!!! Pengalaman kelas prakerja saya ini sangat membantu saya, yang pastinya mudah saya pahami, dapat menambah wawasan saya, dan lebih nyaman belajarnya dibandingkan harus belajar di luaran sana. Dan yang terpenting dapat saya terapkan nanti di masa yang akan datang. Saya merasa senang dengan ini.",5
2361,"Menurut saya aplikasi toko pedia sanggat bermaaf ,krna bisa mempermuda kita dalam membeli apa pun bentuk barang, termasuk pelatihan dalam kartu prakerja. Saya merasa terbaantu sekali, terimakasi toko pedia",5
2362,"Terima kasih skill academy, tokopedia, kartu prakerja,,dan teman2 yg ikut membantu. Disini saya banyak mndapat pengalaman baru, dan sangat membantu dalam mnyelesaikan tugas saya. Semoga jalan ini memudahkan tujuan saya kedepannya.. aamiiin... 😊🙏",5
2363,"Saya sudah mengikuti skill academy melalui Tokopedia An. Bachtiar Effendi. Keren sekali kak, terimakasih atas bantuan nya. Mudah dIpahami dan gampang banget de. Sayang kalo ga coba.",5
2364,Terima kasih skillacademi.Tokopedia.saya bersyukur bisa belajar dari sini.skillacadami bisa membuat saya tambah ilmu pengetahuan dari cara menghasilkan uang dengan whatsapp dengan materi yang saya pilih.maju terus skillacademi dan tokopedia.,5
2365,"Buruk sekali, saya mau log in aja susahnya minta ampun. Kebetulan no yg sebelumnya di daftarkan sudah gag aktif alias ilang. Ekh di suruh foto KTP sama buku tabungan / bukti pembayaran. Pie arep ngelampirin bukti pembayaran nek log in Ndak ISO. Tolong di perbaiki lagi.",1
2366,"toko pedia ini sangat bagus untuk transaksi online , seller nya pun ramah , gratis ongkir juga , pengiriman nya cepat dah packing nya rapi , pokok nya the best buat toko pedia.",5
2367,Saya ikut pelatihan prakerja disini. Pelatihannya bagus sekali sangat mudah dipahami dan memperkaya materi. Untuk peserta prakerja yang ikut disini jangan lupa untuk kasih rating lembaga pelatihannya dan rating tokopedianya juga biar insentif cair dengan lancar.,5
